week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-08,BEV-006,STR-003,215,88,114,189,0
2024-04-08,BEV-006,STR-004,210,60,128,142,0
2024-04-08,BEV-006,STR-005,369,92,138,323,0
2024-04-08,BEV-006,STR-006,219,50,53,216,0
2024-04-08,BEV-006,STR-007,171,69,55,185,0
2024-04-08,BEV-006,STR-008,340,131,89,382,0
2024-04-08,BEV-006,STR-009,450,132,79,503,0
2024-04-08,BEV-006,STR-010,187,80,79,188,0
2024-04-08,BEV-006,STR-011,209,91,66,234,0
2024-04-08,BEV-006,STR-012,185,76,90,171,0
2024-04-08,BEV-006,STR-013,315,93,50,358,0
2024-04-08,BEV-006,STR-014,167,116,111,172,0
2024-04-08,BEV-006,STR-015,367,121,76,412,0
2024-04-08,BEV-006,STR-016,243,137,144,236,0
2024-04-08,BEV-006,STR-017,295,88,62,321,0
2024-04-08,BEV-006,STR-018,416,117,86,447,0
2024-04-08,BEV-006,STR-019,346,99,128,317,0
2024-04-08,BEV-006,STR-020,401,68,125,344,0
2024-04-08,BEV-006,STR-021,263,104,113,254,0
2024-04-08,BEV-006,STR-022,375,142,107,410,0
2024-04-08,BEV-006,STR-023,361,69,87,343,0
2024-04-08,BEV-006,STR-024,153,66,145,74,0
2024-04-08,BEV-006,STR-025,413,144,96,461,0
2024-04-08,BEV-006,STR-026,235,97,140,192,0
2024-04-08,BEV-006,STR-027,257,58,86,229,0
2024-04-08,BEV-006,STR-028,261,72,117,216,0
2024-04-08,BEV-006,STR-029,428,63,140,351,0
2024-04-08,BEV-006,STR-030,218,74,144,148,0
2024-04-08,BEV-007,STR-001,214,75,58,231,0
2024-04-08,BEV-007,STR-002,223,132,127,228,0
2024-04-08,BEV-007,STR-003,306,129,50,385,0
2024-04-08,BEV-007,STR-004,180,98,61,217,0
2024-04-08,BEV-007,STR-005,154,61,144,71,0
2024-04-08,BEV-007,STR-006,275,103,116,262,0
2024-04-08,BEV-007,STR-007,400,70,83,387,0
2024-04-08,BEV-007,STR-008,433,109,76,466,0
2024-04-08,BEV-007,STR-009,162,118,94,186,0
2024-04-08,BEV-007,STR-010,391,101,71,421,0
2024-04-08,BEV-007,STR-011,194,135,116,213,0
2024-04-08,BEV-007,STR-012,240,150,108,282,0
2024-04-08,BEV-007,STR-013,329,111,73,367,0
2024-04-08,BEV-007,STR-014,314,83,109,288,0
2024-04-08,BEV-007,STR-015,335,121,145,311,0
2024-04-08,BEV-007,STR-016,286,111,130,267,0
2024-04-08,BEV-007,STR-017,344,69,67,346,0
2024-04-08,BEV-007,STR-018,166,91,123,134,0
2024-04-08,BEV-007,STR-019,196,115,68,243,0
2024-04-08,BEV-007,STR-020,382,98,149,331,0
2024-04-08,BEV-007,STR-021,433,80,134,379,0
2024-04-08,BEV-007,STR-022,202,100,143,159,0
2024-04-08,BEV-007,STR-023,431,73,56,448,0
2024-04-08,BEV-007,STR-024,375,65,141,299,0
2024-04-08,BEV-007,STR-025,390,72,132,330,0
2024-04-08,BEV-007,STR-026,384,137,58,463,0
2024-04-08,BEV-007,STR-027,251,106,77,280,0
2024-04-08,BEV-007,STR-028,261,122,150,233,0
2024-04-08,BEV-007,STR-029,448,73,133,388,0
2024-04-08,BEV-007,STR-030,316,73,53,336,0
2024-04-08,BEV-008,STR-001,109,56,31,134,0
2024-04-08,BEV-008,STR-002,124,67,56,135,0
2024-04-08,BEV-008,STR-003,113,26,46,93,0
2024-04-08,BEV-008,STR-004,179,40,66,153,0
2024-04-08,BEV-008,STR-005,89,60,62,87,0
2024-04-08,BEV-008,STR-006,130,55,39,146,0
2024-04-08,BEV-008,STR-007,106,35,55,86,0
2024-04-08,BEV-008,STR-008,153,61,30,184,0
2024-04-08,BEV-008,STR-009,132,70,43,159,0
2024-04-08,BEV-008,STR-010,208,33,56,185,0
2024-04-08,BEV-008,STR-011,148,37,40,145,0
2024-04-08,BEV-008,STR-012,101,51,46,106,0
2024-04-08,BEV-008,STR-013,188,67,66,189,0
2024-04-08,BEV-008,STR-014,196,34,67,163,0
2024-04-08,BEV-008,STR-015,170,38,30,178,0
2024-04-08,BEV-008,STR-016,75,56,35,96,0
2024-04-08,BEV-008,STR-017,136,36,41,131,0
2024-04-08,BEV-008,STR-018,197,59,56,200,0
2024-04-08,BEV-008,STR-019,99,31,65,65,0
2024-04-08,BEV-008,STR-020,182,20,48,154,0
2024-04-08,BEV-008,STR-021,114,48,31,131,0
2024-04-08,BEV-008,STR-022,111,23,24,110,0
2024-04-08,BEV-008,STR-023,133,62,41,154,0
2024-04-08,BEV-008,STR-024,189,68,58,199,0
2024-04-08,BEV-008,STR-025,197,66,53,210,0
2024-04-08,BEV-008,STR-026,124,51,27,148,0
2024-04-08,BEV-008,STR-027,153,28,65,116,0
2024-04-08,BEV-008,STR-028,202,35,57,180,0
2024-04-08,BEV-008,STR-029,108,21,28,101,0
2024-04-08,BEV-008,STR-030,95,28,63,60,0
2024-04-08,BEV-009,STR-001,163,45,70,138,0
2024-04-08,BEV-009,STR-002,83,55,66,72,0
2024-04-08,BEV-009,STR-003,114,22,32,104,0
2024-04-08,BEV-009,STR-004,137,68,22,183,0
2024-04-08,BEV-009,STR-005,195,58,55,198,0
2024-04-08,BEV-009,STR-006,189,53,63,179,0
2024-04-08,BEV-009,STR-007,199,56,52,203,0
2024-04-08,BEV-009,STR-008,159,63,48,174,0
2024-04-08,BEV-009,STR-009,165,62,33,194,0
2024-04-08,BEV-009,STR-010,161,31,52,140,0
2024-04-08,BEV-009,STR-011,206,45,35,216,0
2024-04-08,BEV-009,STR-012,80,32,23,89,0
2024-04-08,BEV-009,STR-013,141,39,21,159,0
2024-04-08,BEV-009,STR-014,169,61,35,195,0
2024-04-08,BEV-009,STR-015,152,27,25,154,0
2024-04-08,BEV-009,STR-016,87,42,49,80,0
2024-04-08,BEV-009,STR-017,123,66,30,159,0
2024-04-08,BEV-009,STR-018,93,21,56,58,0
2024-04-08,BEV-009,STR-019,108,61,69,100,0
2024-04-08,BEV-009,STR-020,112,69,56,125,0
2024-04-08,BEV-009,STR-021,159,62,66,155,0
2024-04-08,BEV-009,STR-022,93,39,21,111,0
2024-04-08,BEV-009,STR-023,192,37,32,197,0
2024-04-08,BEV-009,STR-024,200,32,61,171,0
2024-04-08,BEV-009,STR-025,120,20,23,117,0
2024-04-08,BEV-009,STR-026,176,50,56,170,0
2024-04-08,BEV-009,STR-027,123,63,25,161,0
2024-04-08,BEV-009,STR-028,197,25,57,165,0
2024-04-08,BEV-009,STR-029,99,29,58,70,0
2024-04-08,BEV-009,STR-030,82,60,45,97,0
2024-04-08,BEV-010,STR-001,108,27,29,106,0
2024-04-08,BEV-010,STR-002,110,27,33,104,0
2024-04-08,BEV-010,STR-003,187,46,63,170,0
2024-04-08,BEV-010,STR-004,105,23,49,79,0
2024-04-08,BEV-010,STR-005,92,27,27,92,0
2024-04-08,BEV-010,STR-006,167,45,27,185,0
2024-04-08,BEV-010,STR-007,103,31,26,108,0
2024-04-08,BEV-010,STR-008,100,59,22,137,0
2024-04-08,BEV-010,STR-009,78,48,66,60,0
2024-04-08,BEV-010,STR-010,157,62,28,191,0
2024-04-08,BEV-010,STR-011,205,68,67,206,0
2024-04-08,BEV-010,STR-012,133,32,48,117,0
2024-04-08,BEV-010,STR-013,124,22,59,87,0
2024-04-08,BEV-010,STR-014,119,47,38,128,0
2024-04-08,BEV-010,STR-015,156,33,44,145,0
2024-04-08,BEV-010,STR-016,73,62,54,81,0
2024-04-08,BEV-010,STR-017,186,61,31,216,0
2024-04-08,BEV-010,STR-018,147,69,62,154,0
2024-04-08,BEV-010,STR-019,96,29,53,72,0
2024-04-08,BEV-010,STR-020,142,31,68,105,0
2024-04-08,BEV-010,STR-021,93,38,26,105,0
2024-04-08,BEV-010,STR-022,171,60,21,210,0
2024-04-08,BEV-010,STR-023,156,20,80,96,0
2024-04-08,BEV-010,STR-024,104,29,108,25,0
2024-04-08,BEV-010,STR-025,102,21,94,29,0
2024-04-08,BEV-010,STR-026,163,42,88,117,0
2024-04-08,BEV-010,STR-027,86,67,112,41,0
2024-04-08,BEV-010,STR-028,124,65,128,61,0
2024-04-08,BEV-010,STR-029,158,28,115,71,0
2024-04-08,BEV-010,STR-030,197,21,134,84,0
2024-04-08,BEV-011,STR-001,104,39,74,69,0
2024-04-08,BEV-011,STR-002,110,34,54,90,0
2024-04-08,BEV-011,STR-003,128,52,42,138,0
2024-04-08,BEV-011,STR-004,220,45,47,218,0
2024-04-08,BEV-011,STR-005,173,49,59,163,0
2024-04-08,BEV-011,STR-006,113,38,44,107,0
2024-04-08,BEV-011,STR-007,86,41,79,48,0
2024-04-08,BEV-011,STR-008,119,26,29,116,0
2024-04-08,BEV-011,STR-009,203,28,34,197,0
2024-04-08,BEV-011,STR-010,111,48,52,107,0
2024-04-08,BEV-011,STR-011,121,55,64,112,0
2024-04-08,BEV-011,STR-012,222,56,39,239,0
2024-04-08,BEV-011,STR-013,95,35,42,88,0
2024-04-08,BEV-011,STR-014,238,28,63,203,0
2024-04-08,BEV-011,STR-015,101,52,53,100,0
2024-04-08,BEV-011,STR-016,231,26,52,205,0
2024-04-08,BEV-011,STR-017,138,33,51,120,0
2024-04-08,BEV-011,STR-018,152,58,33,177,0
2024-04-08,BEV-011,STR-019,107,46,66,87,0
2024-04-08,BEV-011,STR-020,146,80,45,181,0
2024-04-08,BEV-011,STR-021,81,39,35,85,0
2024-04-08,BEV-011,STR-022,153,27,69,111,0
2024-04-08,BEV-011,STR-023,95,32,40,87,0
2024-04-08,BEV-011,STR-024,237,48,26,259,0
2024-04-08,BEV-011,STR-025,207,61,50,218,0
2024-04-08,BEV-011,STR-026,195,48,74,169,0
2024-04-08,BEV-011,STR-027,158,64,52,170,0
2024-04-08,BEV-011,STR-028,174,53,29,198,0
2024-04-08,BEV-011,STR-029,169,48,62,155,0
2024-04-08,BEV-011,STR-030,188,78,43,223,0
2024-04-08,BEV-012,STR-001,143,41,36,148,0
2024-04-08,BEV-012,STR-002,107,33,55,85,0
2024-04-08,BEV-012,STR-003,144,54,78,120,0
2024-04-08,BEV-012,STR-004,80,32,52,60,0
2024-04-08,BEV-012,STR-005,222,28,27,223,0
2024-04-08,BEV-012,STR-006,110,76,74,112,0
2024-04-08,BEV-012,STR-007,211,32,75,168,0
2024-04-08,BEV-012,STR-008,133,26,27,132,0
2024-04-08,BEV-012,STR-009,185,60,76,169,0
2024-04-08,BEV-012,STR-010,105,53,39,119,0
2024-04-08,BEV-012,STR-011,150,73,50,173,0
2024-04-08,BEV-012,STR-012,205,35,30,210,0
2024-04-08,BEV-012,STR-013,212,27,52,187,0
2024-04-08,BEV-012,STR-014,83,58,59,82,0
2024-04-08,BEV-012,STR-015,173,53,63,163,0
2024-04-08,BEV-012,STR-016,87,80,47,120,0
2024-04-08,BEV-012,STR-017,167,70,105,132,0
2024-04-08,BEV-012,STR-018,130,57,49,138,0
2024-04-08,BEV-012,STR-019,106,40,46,100,0
2024-04-08,BEV-012,STR-020,138,46,49,135,0
2024-04-08,BEV-012,STR-021,153,48,65,136,0
2024-04-08,BEV-012,STR-022,205,44,125,124,0
2024-04-08,BEV-012,STR-023,124,32,75,81,0
2024-04-08,BEV-012,STR-024,84,61,109,36,0
2024-04-08,BEV-012,STR-025,216,80,80,216,0
2024-04-08,BEV-012,STR-026,194,52,112,134,0
2024-04-08,BEV-012,STR-027,144,56,122,78,0
2024-04-08,BEV-012,STR-028,223,25,40,208,0
2024-04-08,BEV-012,STR-029,131,63,71,123,0
2024-04-08,BEV-012,STR-030,192,41,76,157,0
2024-04-08,BEV-013,STR-001,190,57,145,102,0
2024-04-08,BEV-013,STR-002,180,67,124,123,0
2024-04-08,BEV-013,STR-003,125,74,61,138,0
2024-04-08,BEV-013,STR-004,98,33,149,0,1
2024-04-08,BEV-013,STR-005,198,36,80,154,0
2024-04-08,BEV-013,STR-006,250,67,106,211,0
2024-04-08,BEV-013,STR-007,119,33,62,90,0
2024-04-08,BEV-013,STR-008,240,61,58,243,0
2024-04-08,BEV-013,STR-009,209,37,72,174,0
2024-04-08,BEV-013,STR-010,154,32,88,98,0
2024-04-08,BEV-013,STR-011,257,46,31,272,0
2024-04-08,BEV-013,STR-012,150,64,67,147,0
2024-04-08,BEV-013,STR-013,231,34,79,186,0
2024-04-08,BEV-013,STR-014,234,78,82,230,0
2024-04-08,BEV-013,STR-015,251,74,74,251,0
2024-04-08,BEV-013,STR-016,236,30,47,219,0
2024-04-08,BEV-013,STR-017,153,72,50,175,0
2024-04-08,BEV-013,STR-018,106,50,75,81,0
2024-04-08,BEV-013,STR-019,134,32,80,86,0
2024-04-08,BEV-013,STR-020,246,68,46,268,0
2024-04-08,BEV-013,STR-021,99,81,62,118,0
2024-04-08,BEV-013,STR-022,166,71,67,170,0
2024-04-08,BEV-013,STR-023,243,82,83,242,0
2024-04-08,BEV-013,STR-024,191,80,61,210,0
2024-04-08,BEV-013,STR-025,225,61,68,218,0
2024-04-08,BEV-013,STR-026,147,71,70,148,0
2024-04-08,BEV-013,STR-027,140,59,34,165,0
2024-04-08,BEV-013,STR-028,202,73,67,208,0
2024-04-08,BEV-013,STR-029,196,54,37,213,0
2024-04-08,BEV-013,STR-030,232,77,68,241,0
2024-04-08,BEV-014,STR-001,146,92,77,161,0
2024-04-08,BEV-014,STR-002,145,59,88,116,0
2024-04-08,BEV-014,STR-003,244,76,67,253,0
2024-04-08,BEV-014,STR-004,244,101,46,299,0
2024-04-08,BEV-014,STR-005,188,71,113,146,0
2024-04-08,BEV-014,STR-006,332,62,69,325,0
2024-04-08,BEV-014,STR-007,231,63,81,213,0
2024-04-08,BEV-014,STR-008,251,115,131,235,0
2024-04-08,BEV-014,STR-009,265,54,189,130,0
2024-04-08,BEV-014,STR-010,123,48,207,0,1
2024-04-08,BEV-014,STR-011,230,57,111,176,0
2024-04-08,BEV-014,STR-012,133,105,67,171,0
2024-04-08,BEV-014,STR-013,258,61,201,118,0
2024-04-08,BEV-014,STR-014,134,60,77,117,0
2024-04-08,BEV-014,STR-015,281,120,43,358,0
2024-04-08,BEV-014,STR-016,144,109,73,180,0
2024-04-08,BEV-014,STR-017,180,87,50,217,0
2024-04-08,BEV-014,STR-018,266,105,118,253,0
2024-04-08,BEV-014,STR-019,249,114,116,247,0
2024-04-08,BEV-014,STR-020,350,58,97,311,0
2024-04-08,BEV-014,STR-021,141,96,54,183,0
2024-04-08,BEV-014,STR-022,307,108,42,373,0
2024-04-08,BEV-014,STR-023,280,115,104,291,0
2024-04-08,BEV-014,STR-024,357,105,77,385,0
2024-04-08,BEV-014,STR-025,328,49,43,334,0
2024-04-08,BEV-014,STR-026,357,91,109,339,0
2024-04-08,BEV-014,STR-027,197,108,73,232,0
2024-04-08,BEV-014,STR-028,161,55,57,159,0
2024-04-08,BEV-014,STR-029,345,85,97,333,0
2024-04-08,BEV-014,STR-030,251,69,106,214,0
2024-04-08,BEV-015,STR-001,375,114,123,366,0
2024-04-08,BEV-015,STR-002,374,51,97,328,0
2024-04-08,BEV-015,STR-003,238,57,119,176,0
2024-04-08,BEV-015,STR-004,282,119,53,348,0
2024-04-08,BEV-015,STR-005,364,110,55,419,0
2024-04-08,BEV-015,STR-006,392,135,90,437,0
2024-04-08,BEV-015,STR-007,242,74,61,255,0
2024-04-08,BEV-015,STR-008,438,60,98,400,0
2024-04-08,BEV-015,STR-009,356,61,88,329,0
2024-04-08,BEV-015,STR-010,193,70,147,116,0
2024-04-08,BEV-015,STR-011,405,136,115,426,0
2024-04-08,BEV-015,STR-012,288,71,125,234,0
2024-04-08,BEV-015,STR-013,366,121,126,361,0
2024-04-08,BEV-015,STR-014,227,109,114,222,0
2024-04-08,BEV-015,STR-015,350,124,142,332,0
2024-04-08,BEV-015,STR-016,394,135,135,394,0
2024-04-08,BEV-015,STR-017,175,84,131,128,0
2024-04-08,BEV-015,STR-018,331,79,55,355,0
2024-04-08,BEV-015,STR-019,210,83,141,152,0
2024-04-08,BEV-015,STR-020,447,104,61,490,0
2024-04-08,BEV-015,STR-021,331,104,64,371,0
2024-04-08,BEV-015,STR-022,403,120,55,468,0
2024-04-08,BEV-015,STR-023,277,72,132,217,0
2024-04-08,BEV-015,STR-024,295,136,112,319,0
2024-04-08,BEV-015,STR-025,433,121,138,416,0
2024-04-08,BEV-015,STR-026,320,142,78,384,0
2024-04-08,BEV-015,STR-027,331,63,98,296,0
2024-04-08,BEV-015,STR-028,385,124,149,360,0
2024-04-08,BEV-015,STR-029,353,73,134,292,0
2024-04-08,BEV-015,STR-030,173,127,87,213,0
2024-04-15,BEV-001,STR-001,299,76,93,282,0
2024-04-15,BEV-001,STR-002,216,89,118,187,0
2024-04-15,BEV-001,STR-003,183,73,109,147,0
2024-04-15,BEV-001,STR-004,229,43,118,154,0
2024-04-15,BEV-001,STR-005,235,105,74,266,0
2024-04-15,BEV-001,STR-006,158,48,79,127,0
2024-04-15,BEV-001,STR-007,122,59,96,85,0
2024-04-15,BEV-001,STR-008,206,53,111,148,0
2024-04-15,BEV-001,STR-009,156,60,89,127,0
2024-04-15,BEV-001,STR-010,268,71,85,254,0
2024-04-15,BEV-001,STR-011,224,75,120,179,0
2024-04-15,BEV-001,STR-012,259,56,109,206,0
2024-04-15,BEV-001,STR-013,248,113,40,321,0
2024-04-15,BEV-001,STR-014,188,108,68,228,0
2024-04-15,BEV-001,STR-015,256,104,91,269,0
2024-04-15,BEV-001,STR-016,277,45,69,253,0
2024-04-15,BEV-001,STR-017,155,73,95,133,0
2024-04-15,BEV-001,STR-018,242,59,90,211,0
2024-04-15,BEV-001,STR-019,233,117,107,243,0
2024-04-15,BEV-001,STR-020,137,94,113,118,0
2024-04-15,BEV-001,STR-021,279,48,42,285,0
2024-04-15,BEV-001,STR-022,196,49,51,194,0
2024-04-15,BEV-001,STR-023,148,115,147,116,0
2024-04-15,BEV-001,STR-024,313,116,119,310,0
2024-04-15,BEV-001,STR-025,343,66,131,278,0
2024-04-15,BEV-001,STR-026,174,100,136,138,0
2024-04-15,BEV-001,STR-027,207,63,194,76,0
2024-04-15,BEV-001,STR-028,185,81,101,165,0
2024-04-15,BEV-001,STR-029,222,82,200,104,0
2024-04-15,BEV-001,STR-030,212,75,89,198,0
2024-04-15,BEV-002,STR-001,187,55,140,102,0
2024-04-15,BEV-002,STR-002,201,44,174,71,0
2024-04-15,BEV-002,STR-003,190,43,125,108,0
2024-04-15,BEV-002,STR-004,336,48,194,190,0
2024-04-15,BEV-002,STR-005,243,48,200,91,0
2024-04-15,BEV-002,STR-006,186,116,159,143,0
2024-04-15,BEV-002,STR-007,259,120,200,179,0
2024-04-15,BEV-002,STR-008,259,109,45,323,0
2024-04-15,BEV-002,STR-009,341,91,40,392,0
2024-04-15,BEV-002,STR-010,333,110,99,344,0
2024-04-15,BEV-002,STR-011,144,74,58,160,0
2024-04-15,BEV-002,STR-012,233,74,50,257,0
2024-04-15,BEV-002,STR-013,252,53,92,213,0
2024-04-15,BEV-002,STR-014,334,81,68,347,0
2024-04-15,BEV-002,STR-015,167,90,119,138,0
2024-04-15,BEV-002,STR-016,216,73,120,169,0
2024-04-15,BEV-002,STR-017,228,118,109,237,0
2024-04-15,BEV-002,STR-018,278,71,108,241,0
2024-04-15,BEV-002,STR-019,221,119,114,226,0
2024-04-15,BEV-002,STR-020,232,79,110,201,0
2024-04-15,BEV-002,STR-021,217,112,104,225,0
2024-04-15,BEV-002,STR-022,296,51,79,268,0
2024-04-15,BEV-002,STR-023,186,80,135,131,0
2024-04-15,BEV-002,STR-024,277,57,68,266,0
2024-04-15,BEV-002,STR-025,134,101,225,10,0
2024-04-15,BEV-002,STR-026,357,88,137,308,0
2024-04-15,BEV-002,STR-027,138,100,75,163,0
2024-04-15,BEV-002,STR-028,306,47,86,267,0
2024-04-15,BEV-002,STR-029,257,111,142,226,0
2024-04-15,BEV-002,STR-030,200,71,140,131,0
2024-04-15,BEV-003,STR-001,301,56,92,265,0
2024-04-15,BEV-003,STR-002,251,114,52,313,0
2024-04-15,BEV-003,STR-003,203,87,73,217,0
2024-04-15,BEV-003,STR-004,134,88,116,106,0
2024-04-15,BEV-003,STR-005,121,46,102,65,0
2024-04-15,BEV-003,STR-006,272,113,43,342,0
2024-04-15,BEV-003,STR-007,326,57,78,305,0
2024-04-15,BEV-003,STR-008,268,72,142,198,0
2024-04-15,BEV-003,STR-009,355,88,89,354,0
2024-04-15,BEV-003,STR-010,190,111,171,130,0
2024-04-15,BEV-003,STR-011,247,92,206,133,0
2024-04-15,BEV-003,STR-012,231,73,76,228,0
2024-04-15,BEV-003,STR-013,322,79,84,317,0
2024-04-15,BEV-003,STR-014,213,102,139,176,0
2024-04-15,BEV-003,STR-015,207,108,96,219,0
2024-04-15,BEV-003,STR-016,266,97,43,320,0
2024-04-15,BEV-003,STR-017,316,80,79,317,0
2024-04-15,BEV-003,STR-018,169,104,68,205,0
2024-04-15,BEV-003,STR-019,127,94,117,104,0
2024-04-15,BEV-003,STR-020,182,87,56,213,0
2024-04-15,BEV-003,STR-021,324,91,73,342,0
2024-04-15,BEV-003,STR-022,320,56,88,288,0
2024-04-15,BEV-003,STR-023,317,93,63,347,0
2024-04-15,BEV-003,STR-024,299,77,83,293,0
2024-04-15,BEV-003,STR-025,147,90,46,191,0
2024-04-15,BEV-003,STR-026,205,117,120,202,0
2024-04-15,BEV-003,STR-027,208,69,117,160,0
2024-04-15,BEV-003,STR-028,122,94,46,170,0
2024-04-15,BEV-003,STR-029,339,63,60,342,0
2024-04-15,BEV-003,STR-030,164,59,55,168,0
2024-04-15,BEV-004,STR-001,205,57,74,188,0
2024-04-15,BEV-004,STR-002,258,60,153,165,0
2024-04-15,BEV-004,STR-003,170,69,84,155,0
2024-04-15,BEV-004,STR-004,116,35,58,93,0
2024-04-15,BEV-004,STR-005,115,35,66,84,0
2024-04-15,BEV-004,STR-006,218,82,112,188,0
2024-04-15,BEV-004,STR-007,222,70,84,208,0
2024-04-15,BEV-004,STR-008,105,30,54,81,0
2024-04-15,BEV-004,STR-009,227,30,78,179,0
2024-04-15,BEV-004,STR-010,211,67,36,242,0
2024-04-15,BEV-004,STR-011,191,60,63,188,0
2024-04-15,BEV-004,STR-012,216,65,75,206,0
2024-04-15,BEV-004,STR-013,140,85,38,187,0
2024-04-15,BEV-004,STR-014,134,66,35,165,0
2024-04-15,BEV-004,STR-015,181,58,68,171,0
2024-04-15,BEV-004,STR-016,93,89,89,93,0
2024-04-15,BEV-004,STR-017,159,58,81,136,0
2024-04-15,BEV-004,STR-018,194,80,38,236,0
2024-04-15,BEV-004,STR-019,132,70,46,156,0
2024-04-15,BEV-004,STR-020,198,34,81,151,0
2024-04-15,BEV-004,STR-021,118,88,39,167,0
2024-04-15,BEV-004,STR-022,103,43,40,106,0
2024-04-15,BEV-004,STR-023,154,44,63,135,0
2024-04-15,BEV-004,STR-024,212,51,77,186,0
2024-04-15,BEV-004,STR-025,200,52,44,208,0
2024-04-15,BEV-004,STR-026,240,76,74,242,0
2024-04-15,BEV-004,STR-027,226,33,54,205,0
2024-04-15,BEV-004,STR-028,231,52,59,224,0
2024-04-15,BEV-004,STR-029,252,40,82,210,0
2024-04-15,BEV-004,STR-030,157,90,53,194,0
2024-04-15,BEV-005,STR-001,122,37,95,64,0
2024-04-15,BEV-005,STR-002,149,62,132,79,0
2024-04-15,BEV-005,STR-003,182,81,105,158,0
2024-04-15,BEV-005,STR-004,158,33,170,21,0
2024-04-15,BEV-005,STR-005,199,46,62,183,0
2024-04-15,BEV-005,STR-006,163,71,94,140,0
2024-04-15,BEV-005,STR-007,127,85,98,114,0
2024-04-15,BEV-005,STR-008,109,37,42,104,0
2024-04-15,BEV-005,STR-009,139,39,38,140,0
2024-04-15,BEV-005,STR-010,204,48,89,163,0
2024-04-15,BEV-005,STR-011,227,69,79,217,0
2024-04-15,BEV-005,STR-012,215,73,78,210,0
2024-04-15,BEV-005,STR-013,248,76,90,234,0
2024-04-15,BEV-005,STR-014,111,58,82,87,0
2024-04-15,BEV-005,STR-015,191,78,58,211,0
2024-04-15,BEV-005,STR-016,152,72,43,181,0
2024-04-15,BEV-005,STR-017,255,71,48,278,0
2024-04-15,BEV-005,STR-018,132,61,73,120,0
2024-04-15,BEV-005,STR-019,97,42,40,99,0
2024-04-15,BEV-005,STR-020,232,64,85,211,0
2024-04-15,BEV-005,STR-021,265,40,54,251,0
2024-04-15,BEV-005,STR-022,108,87,82,113,0
2024-04-15,BEV-005,STR-023,180,75,60,195,0
2024-04-15,BEV-005,STR-024,257,64,30,291,0
2024-04-15,BEV-005,STR-025,107,68,33,142,0
2024-04-15,BEV-005,STR-026,189,45,80,154,0
2024-04-15,BEV-005,STR-027,100,46,82,64,0
2024-04-15,BEV-005,STR-028,252,42,51,243,0
2024-04-15,BEV-005,STR-029,188,68,32,224,0
2024-04-15,BEV-005,STR-030,148,50,80,118,0
2024-04-15,BEV-006,STR-001,429,114,142,401,0
2024-04-15,BEV-006,STR-002,286,129,68,347,0
2024-04-15,BEV-006,STR-003,319,79,79,319,0
2024-04-15,BEV-006,STR-004,156,54,89,121,0
2024-04-15,BEV-006,STR-005,203,115,139,179,0
2024-04-15,BEV-006,STR-006,352,106,58,400,0
2024-04-15,BEV-006,STR-007,408,86,110,384,0
2024-04-15,BEV-006,STR-008,367,94,244,217,0
2024-04-15,BEV-006,STR-009,280,135,116,299,0
2024-04-15,BEV-006,STR-010,368,56,154,270,0
2024-04-15,BEV-006,STR-011,423,96,185,334,0
2024-04-15,BEV-006,STR-012,261,107,200,168,0
2024-04-15,BEV-006,STR-013,204,51,283,0,1
2024-04-15,BEV-006,STR-014,314,80,257,137,0
2024-04-15,BEV-006,STR-015,225,118,247,96,0
2024-04-15,BEV-006,STR-016,412,134,234,312,0
2024-04-15,BEV-006,STR-017,347,129,172,304,0
2024-04-15,BEV-006,STR-018,450,117,227,340,0
2024-04-15,BEV-006,STR-019,181,89,232,38,0
2024-04-15,BEV-006,STR-020,218,111,160,169,0
2024-04-15,BEV-006,STR-021,380,137,102,415,0
2024-04-15,BEV-006,STR-022,269,54,107,216,0
2024-04-15,BEV-006,STR-023,426,145,61,510,0
2024-04-15,BEV-006,STR-024,279,72,98,253,0
2024-04-15,BEV-006,STR-025,217,76,84,209,0
2024-04-15,BEV-006,STR-026,265,125,121,269,0
2024-04-15,BEV-006,STR-027,233,116,107,242,0
2024-04-15,BEV-006,STR-028,271,122,80,313,0
2024-04-15,BEV-006,STR-029,227,64,63,228,0
2024-04-15,BEV-006,STR-030,431,113,132,412,0
2024-04-15,BEV-007,STR-001,350,70,53,367,0
2024-04-15,BEV-007,STR-002,257,72,122,207,0
2024-04-15,BEV-007,STR-003,413,56,116,353,0
2024-04-15,BEV-007,STR-004,445,121,141,425,0
2024-04-15,BEV-007,STR-005,235,68,77,226,0
2024-04-15,BEV-007,STR-006,172,64,65,171,0
2024-04-15,BEV-007,STR-007,244,79,51,272,0
2024-04-15,BEV-007,STR-008,151,52,72,131,0
2024-04-15,BEV-007,STR-009,417,99,58,458,0
2024-04-15,BEV-007,STR-010,372,98,109,361,0
2024-04-15,BEV-007,STR-011,173,53,64,162,0
2024-04-15,BEV-007,STR-012,435,136,115,456,0
2024-04-15,BEV-007,STR-013,347,65,111,301,0
2024-04-15,BEV-007,STR-014,430,60,51,439,0
2024-04-15,BEV-007,STR-015,246,97,87,256,0
2024-04-15,BEV-007,STR-016,197,86,99,184,0
2024-04-15,BEV-007,STR-017,270,120,57,333,0
2024-04-15,BEV-007,STR-018,313,133,87,359,0
2024-04-15,BEV-007,STR-019,193,125,81,237,0
2024-04-15,BEV-007,STR-020,174,150,115,209,0
